days,hour_frac,tdry,rh,wspd,wspdmax
48,22.41666667,-2.4,43.299999,2.3,6.4
48,22.5,-1.5,42.900002,2.5,5.8
48,22.58333333,-1.5,42.900002,1.9,4.7
48,22.66666667,-1.9,46.400002,4.5,7.5
48,22.75,-2.5,46.5,4.2,6.9
48,22.83333333,-2.5,48.900002,5.4,8.6
48,22.91666667,-2.5,49.400002,4.5,10.3
48,23,-2.8,50.400002,3.8,6.6
48,23.08333333,-3,48.5,4.1,5.8
48,23.16666667,-3,48.799999,3,6
48,23.25,-2.9,50.599998,4.9,7.6
48,23.33333333,-2.5,47.700001,4.6,7.8
48,23.41666667,-2.1,46.799999,3.7,7.3
48,23.5,-1.7,45.700001,3.1,5.6
48,23.58333333,-2.6,48.700001,3.4,5.7
48,23.66666667,-2.9,50.400002,3.5,5.1
48,23.75,-3.1,51.5,3.7,5.4
48,23.83333333,-3.2,51.5,3.7,5.3
48,23.91666667,-3.2,51.099998,2.7,4.1
49,0,-3.2,51.299999,3,4
49,0.083333333,-3.2,51.700001,2.4,4.3
49,0.166666667,-3.2,50.900002,2.8,4.9
49,0.25,-3,47.599998,3,8.9
49,0.333333333,-2.5,43.200001,3.1,8.1
49,0.416666667,-1.1,43.400002,1.3,4.3
49,0.5,-1.4,44.799999,2.9,8.5
49,0.583333333,-1.7,39.700001,5.8,11
49,0.666666667,-0.4,36,6.5,14.1
49,0.75,-0.1,33.700001,7.7,13.1
49,0.833333333,0,32.5,7.9,18.200001
49,0.916666667,0,33.400002,12,21.1
49,1,0,33,12.3,19.1
49,1.083333333,0,32.299999,12.1,19.700001
49,1.166666667,0.1,33.099998,12.4,19.1
49,1.25,0,33.099998,13.7,20.9
49,1.333333333,0.1,31.700001,12.3,19.799999
49,1.416666667,0.1,32.299999,13.6,19.799999
49,1.5,-0.1,32.700001,12.9,21.4
49,1.583333333,-0.1,33.099998,11.8,18.200001
49,1.666666667,0,32.799999,10,17.200001
49,1.75,0.1,32.400002,7.2,14
49,1.833333333,0.2,32.299999,8.5,17.299999
49,1.916666667,0.2,32.299999,8.8,17.1
49,2,0.4,31.700001,10.1,18.200001
49,2.083333333,0.5,31.700001,11.3,19
49,2.166666667,0.4,32.099998,12.3,18.200001
49,2.25,0.4,31.799999,14,20.200001
49,2.333333333,0.5,31.5,13.4,23
49,2.416666667,0.5,31.1,12.7,20.200001
49,2.5,0.7,30.9,11.1,20
49,2.583333333,0.9,29.799999,10.7,19.299999
49,2.666666667,0.7,30.5,10.8,17
49,2.75,0.7,30.4,12.7,21.5
49,2.833333333,0.6,31.1,11.2,26.299999
49,2.916666667,0.5,31.6,11.1,22.799999
49,3,0.5,32.200001,12.6,22.299999
49,3.083333333,0.6,31.799999,12.8,20.1
49,3.166666667,0.6,32,11.8,21
49,3.25,0.6,32.099998,9.1,15.9
49,3.333333333,0.7,32.299999,6.6,11.6
49,3.416666667,0.3,39.700001,3.7,5.4
49,3.5,-2.7,49.599998,3.5,6.8
49,3.583333333,-3.5,52.400002,6.1,10.4
49,3.666666667,-4.2,52.599998,7,8.8
49,3.75,-4.7,55.5,6.1,8.8
49,3.833333333,-4.6,53.700001,4.8,7.2
49,3.916666667,-4.6,52.599998,4.2,7.1
49,4,-4.8,52.299999,2.7,4.8
49,4.083333333,-4.7,52.299999,2.2,2.9
49,4.166666667,-4.8,52.400002,1.4,2.3
49,4.25,-4.8,51.299999,1.2,2.6
49,4.333333333,-4.6,51.400002,1.7,3.8
49,4.416666667,-3.5,47,2.2,3.1
49,4.5,-3.6,46.099998,2.5,4.5
49,4.583333333,-3.1,44.700001,1.9,4.7
49,4.666666667,-1.7,41.900002,1.5,3.4
49,4.75,-1.6,40.700001,1.4,3
49,4.833333333,-1.7,40.799999,2.3,4.7
49,4.916666667,-1.5,40.400002,2.6,5.5
49,5,-0.1,37.700001,1.5,2.8
49,5.083333333,-0.2,37.5,1.7,4
49,5.166666667,0.2,36.5,2,4.1
49,5.25,0.9,35.400002,1.2,3
49,5.333333333,0.5,35.299999,4.8,11
49,5.416666667,1.2,33.299999,4.1,10.3
49,5.5,0.3,34.599998,4.2,9.8
49,5.583333333,0.6,35.299999,5.3,9.8
49,5.666666667,1.1,33.200001,6.9,15.1
49,5.75,1.4,32,8.1,13.8
49,5.833333333,1.4,31.299999,7,11.5
49,5.916666667,1.3,31.4,8.2,15.2
49,6,1.3,31.5,10.1,17.700001
49,6.083333333,1.4,31.1,10.6,16.299999
49,6.166666667,1.6,30.4,8.9,15.5
49,6.25,1.5,30.700001,9.8,17.799999
49,6.333333333,1.5,30.799999,10.3,15.5
49,6.416666667,1.7,30.200001,10.2,16.799999
49,6.5,1.5,30.5,10.8,17.799999
49,6.583333333,2,29.6,5.1,12.9
49,6.666666667,2,29.4,6.5,17.299999
49,6.75,1.8,29.299999,8.3,18.5
49,6.833333333,1.8,29.5,9.6,16.5
49,6.916666667,1.7,29.5,10.6,20
49,7,1.6,30,8,15.3
49,7.083333333,1.6,29.9,7.7,17.4
49,7.166666667,1.3,30.799999,4.2,10.2
49,7.25,1.1,31.1,4,11.6
49,7.333333333,1.4,30.700001,4.2,10.2
49,7.416666667,1.2,30.799999,7.3,26.200001
49,7.5,1.5,29.799999,4.5,14.1
49,7.583333333,1.6,29.6,9.9,20
49,7.666666667,1.7,29.200001,10.1,22.1
49,7.75,1.7,28.799999,8.9,23.6
49,7.833333333,1.7,29.299999,10.4,24.6
49,7.916666667,1.6,29.6,12,21.9
49,8,1.7,29,9.5,23.5
49,8.083333333,1.8,28.799999,9.6,20.5
49,8.166666667,1.7,29,8.3,18.1
49,8.25,1.7,29.1,7.2,16.6
49,8.333333333,1.7,28.700001,8.7,17.799999
49,8.416666667,1.8,28.9,8.9,16.9
49,8.5,1.8,28.6,6.9,15.5
49,8.583333333,1.7,29,7,13.7
49,8.666666667,1.6,29.6,7,13.5
49,8.75,1.7,29.299999,7.2,15
49,8.833333333,1.8,29,8,13.1
49,8.916666667,1.7,29.6,5.4,11.4
49,9,1.6,30,6.3,14.3
49,9.083333333,1.7,29.799999,6.9,16.9
49,9.166666667,1.7,29.4,9.8,19.9
49,9.25,1.6,30.1,8.6,15.3
49,9.333333333,1.5,30.200001,9.5,16.200001
49,9.416666667,1.3,30.799999,8.2,17.700001
49,9.5,1.2,30.6,6.4,12.3
49,9.583333333,1.2,31,4.6,9.3
49,9.666666667,1.2,30.5,5.2,9.6
49,9.75,1.2,30.799999,7,15.5
49,9.833333333,1.3,30.700001,8.1,14.9
49,9.916666667,1.3,30.5,3.9,9
49,10,1.1,31,4.9,14.9
49,10.08333333,1.1,31.4,2.4,5.9
49,10.16666667,1,31.9,4.4,13.8
49,10.25,0.9,32.099998,3.4,7.7
49,10.33333333,0.8,32.200001,5.1,12.7
49,10.41666667,0.9,31.5,6.2,14.6
49,10.5,1.2,30.700001,5.9,12.2
49,10.58333333,1.1,31.4,7.4,13.3
49,10.66666667,1.2,31.5,7.4,13.3
49,10.75,1.5,30.6,7.5,13.1
49,10.83333333,1.3,31.700001,8.8,17
49,10.91666667,1.3,31.1,9.5,16
49,11,1.1,31.1,6.8,15.3
49,11.08333333,1.1,31.299999,8.1,13.4
49,11.16666667,1.3,30.6,10,15.7
49,11.25,1.4,30.5,10.4,17.5
49,11.33333333,1.3,30.5,9.9,15.9
49,11.41666667,1.1,31.299999,9.1,13.9
49,11.5,1.1,31.200001,11.3,16.799999
49,11.58333333,1.2,30.799999,8.8,16.200001
49,11.66666667,0.9,31.4,8.7,16
49,11.75,0.8,31.4,10,15.8
49,11.83333333,1.1,31.1,9.2,16.1
49,11.91666667,0.9,31.6,9.5,17.9
49,12,0.9,31.299999,8.6,13.9
49,12.08333333,0.7,31.5,7.4,11.9
49,12.16666667,0.8,31.4,5.9,10.4
49,12.25,0.8,31.9,6.1,10.9
49,12.33333333,0.8,31.4,5.2,9.3
49,12.41666667,0.9,31.5,5.1,9
49,12.5,0.8,31.4,4.3,7.9
49,12.58333333,1,31,7.1,11
49,12.66666667,1.1,30.799999,7.5,11.8
49,12.75,1,31.1,7,13.6
49,12.83333333,1,31.200001,8.8,13.5
49,12.91666667,1.1,30.799999,8.6,13.5
49,13,1.3,30.6,9.1,13.8
49,13.08333333,1.1,30.9,9.9,14.2
49,13.16666667,1,30.799999,9.4,14.3
49,13.25,1,31.1,9,14.1
49,13.33333333,1,31.1,8.7,15.5
49,13.41666667,1.1,31,8.6,13.9
49,13.5,1.1,30.9,9.8,16.1
49,13.58333333,1.3,30.4,10,16.799999
49,13.66666667,1.5,30,9.8,16
49,13.75,1.3,30.6,10.2,18.200001
49,13.83333333,1.5,30.1,11.3,16.700001
49,13.91666667,1.7,29.299999,8.8,15.2
49,14,1.3,30.700001,10.8,15.8
49,14.08333333,1.2,30.9,9.3,14.8
49,14.16666667,1.2,31.4,8.1,14.8
49,14.25,1.2,31.799999,8.5,14.3
49,14.33333333,1.2,31.5,8.5,15.1
49,14.41666667,1.4,31.200001,7.7,14
49,14.5,1.4,31.200001,8.1,14.2
49,14.58333333,1.4,31.200001,8,14.9
49,14.66666667,1.5,31.200001,7.9,14.1
49,14.75,1.6,30.799999,7.8,14.4
49,14.83333333,1.7,31,8.1,13.2
49,14.91666667,1.8,30.5,8.5,14.4
49,15,1.9,30.5,8.1,13.2
49,15.08333333,2,30.700001,7.8,15.6
49,15.16666667,2.2,29.799999,7.7,15.1
49,15.25,2.2,30,7.1,11.9
49,15.33333333,2.3,30,6.7,10.8
49,15.41666667,2.5,30.1,6.6,13.2
49,15.5,2.6,29.6,8,13.9
49,15.58333333,2.8,29,7.1,12.7
49,15.66666667,2.9,29,8.5,14.1
49,15.75,3,28.4,8.7,13.5
49,15.83333333,3.1,28.6,7.8,14.5
49,15.91666667,3.3,28.6,7.8,11.6
49,16,3.3,27.6,7,11.1
49,16.08333333,3.5,27,9.2,16.700001
49,16.16666667,3.7,26.5,7.3,12.2
49,16.25,4,26,7,12.2
49,16.33333333,4.1,25.9,6,11.3
49,16.41666667,4.2,25.799999,4.4,8.5
49,16.5,4.2,26.6,2.1,6
49,16.58333333,1.5,33.5,4.4,10.7
49,16.66666667,2.1,30.1,4.1,12
49,16.75,-0.4,41.400002,3.3,6.3
49,16.83333333,-0.8,43.099998,4,6.4
49,16.91666667,-1,44.799999,3.9,6
49,17,-1.5,47.299999,4.1,5.6
49,17.08333333,-1.5,47.299999,4.7,11.8
49,17.16666667,-1.5,43.299999,5.2,10.5
49,17.25,-1.1,42.200001,4.7,7.6
49,17.33333333,-1.2,42.799999,4.7,7.2
49,17.41666667,-1.2,42.900002,3.7,5.2
49,17.5,-1,41.299999,4.3,6.6
49,17.58333333,-0.6,39.299999,4.7,6.4
49,17.66666667,0.2,35.5,1.8,4.5
49,17.75,0.9,35.200001,2.4,5.2
49,17.83333333,0.9,36.299999,4,5.3
49,17.91666667,0.1,36.299999,3.1,4.2
49,18,0.3,36.700001,3.1,4.5
49,18.08333333,0.3,37.700001,3.6,4.8
49,18.16666667,0.3,38.900002,3.5,5.1
49,18.25,0.4,36.799999,4,8
49,18.33333333,0.3,37,6,8.1
49,18.41666667,0.1,38.400002,4.9,7
49,18.5,0.4,38.400002,3.5,6.5
49,18.58333333,0.7,38.099998,3.9,5.5
49,18.66666667,0.9,37.900002,2.9,5.6
49,18.75,1.4,34.400002,4,6.3
49,18.83333333,1.2,35,4,6.6
49,18.91666667,1.1,38.299999,5,7.2
49,19,0.8,38.599998,3.6,6.4
49,19.08333333,1,37.900002,4.1,6.7
49,19.16666667,0.9,38.599998,3.9,6.8
49,19.25,1.2,37.400002,4.4,6.2
49,19.33333333,1.2,37.400002,3.6,6.2
49,19.41666667,1.5,38.299999,4.4,5.8
49,19.5,1.3,37.299999,4.1,6.8
49,19.58333333,1.4,39,3.5,5.2
49,19.66666667,1.6,37.900002,4,6
49,19.75,1.6,37.900002,3.7,5.5
49,19.83333333,1.7,38.400002,4.1,5.9
49,19.91666667,1.6,38.400002,3.5,5.7
49,20,1.6,38.400002,4,5.6
49,20.08333333,1.7,38.400002,5.6,8
49,20.16666667,1.7,38.099998,4,6.3
49,20.25,1.8,38,4.5,5.7
49,20.33333333,1.9,38.5,3.6,5.7
49,20.41666667,2,38.099998,4.4,6.2
49,20.5,1.6,38.299999,3.4,4.9
49,20.58333333,1.8,39,4.4,6
49,20.66666667,1.8,38,3.5,5
49,20.75,2,37.400002,3.3,5.3
49,20.83333333,1.9,38.599998,3.4,5.1
49,20.91666667,2,38.5,3.4,5
49,21,1.8,38.599998,2.2,4
49,21.08333333,2.1,38.700001,2.9,4.5
49,21.16666667,2.1,39.400002,3.2,4.6
49,21.25,2.3,38.5,2.7,3.9
49,21.33333333,2.7,38.299999,2.7,4.8
49,21.41666667,2.7,37.900002,2.7,4.2
49,21.5,2.9,38.799999,2.8,4.3
49,21.58333333,3,37.799999,3,4.8
49,21.66666667,2.8,38.099998,2.5,4.4
49,21.75,3,37.200001,2,4.3
49,21.83333333,3.3,38.200001,2.1,3.7
49,21.91666667,3.1,34.299999,1.6,2.9
49,22,3.4,33.5,1.1,2.7
49,22.08333333,3.6,32.900002,1.3,3.2
49,22.16666667,3.6,32.299999,1.1,2.2
49,22.25,3.7,30.299999,0.8,1.4
49,22.33333333,4,31.1,1,2.9
49,22.41666667,4.1,31.4,1.6,3
49,22.5,3.4,32,1.3,2.7
49,22.58333333,3.4,33.400002,1.2,2.4
49,22.66666667,3.5,33.5,1.2,2.4
49,22.75,3.8,34.299999,1.6,3.1
49,22.83333333,3.5,34.200001,1.6,2.8
49,22.91666667,3.2,34.599998,1.5,3.2
49,23,3.2,35,1,2.4
49,23.08333333,3.6,35.5,0.7,1.2
49,23.16666667,4.4,33.700001,0.7,1.5
49,23.25,4.6,33.099998,1.4,2.6
49,23.33333333,3.9,34.200001,0.9,1.8
49,23.41666667,3.9,33.400002,1.1,2.4
49,23.5,4.3,35.900002,1.2,2
49,23.58333333,4.4,35,1.1,2
49,23.66666667,4.4,34,1.8,2.8
49,23.75,4,34,1.3,2.2
49,23.83333333,3.7,33.799999,1.3,2.6
49,23.91666667,3.7,35.799999,1.4,3
50,0,3.3,35.299999,1.9,3.5
50,0.083333333,2.6,34.900002,2.1,3.5
50,0.166666667,2.4,34.799999,1.7,3
50,0.25,2.3,35.400002,2.5,3.5
50,0.333333333,2.4,34.599998,3.4,4.4
50,0.416666667,2.1,34.400002,3.4,4.6
50,0.5,2.1,34.799999,2.6,3.4
50,0.583333333,2.3,34,1.9,3.8
50,0.666666667,2.3,33.299999,3.4,9.9
50,0.75,3.2,32.200001,4,9.4
50,0.833333333,3.4,31.799999,4.8,10.9
50,0.916666667,3.4,31.299999,6.1,10.2
50,1,3.5,31.200001,4.5,7.7
50,1.083333333,3.5,31.299999,5.2,9.1
50,1.166666667,3.5,31,4.7,9.5
50,1.25,3.5,31,5.4,10
50,1.333333333,3.5,30.9,4.8,7.9
50,1.416666667,3.6,30.9,6.4,10.4
50,1.5,3.5,31.299999,5.5,9.2
50,1.583333333,3.5,31.6,5.6,10.2
50,1.666666667,3.4,31.5,7,10.9
50,1.75,3.4,31.1,6.8,11.3
50,1.833333333,3.7,30.799999,8,13.1
50,1.916666667,3.6,30.700001,9.7,14
50,2,3.6,30.799999,8.8,13.8
50,2.083333333,3.6,30.799999,9.8,15.5
50,2.166666667,3.4,31,9.4,15.7
50,2.25,3.3,31,10.9,17
50,2.333333333,3.5,31,10.6,16.6
50,2.416666667,3.5,30.4,11,15.8
50,2.5,3.6,30.299999,11.1,16.700001
50,2.583333333,3.5,30.6,11,16.6
50,2.666666667,3.4,31.1,11,18.700001
50,2.75,3.3,31.4,10.6,16.6
50,2.833333333,3.2,31.6,9.6,16.5
50,2.916666667,3.2,31.799999,11.8,18
50,3,3.3,31.5,10.2,16.1
50,3.083333333,3.3,31.6,10.1,14.9
50,3.166666667,3.4,31.5,10.4,14.8
50,3.25,3.4,31.6,10.8,17.1
50,3.333333333,3.5,31.4,10,15.2
50,3.416666667,3.6,30.9,9.8,14.5
50,3.5,3.6,31.200001,10.3,15.4
50,3.583333333,3.6,31.4,9.7,16.5
50,3.666666667,3.5,31.4,9.8,14.5
50,3.75,3.4,31.6,9.8,14.7
50,3.833333333,3.4,31.6,9.9,14.6
50,3.916666667,3.4,31.6,9.6,14.4
50,4,3.4,31.6,10.1,14.8
50,4.083333333,3.5,31.5,9,13.2
50,4.166666667,3.4,31.6,8.6,15.5
50,4.25,3.4,31.9,8.8,13
50,4.333333333,3.3,32.299999,9,14.1
50,4.416666667,3.3,32.200001,8.3,12.1
50,4.5,3.2,32.299999,8.3,14.3
50,4.583333333,3.3,32,8.2,13.2
50,4.666666667,3.4,32.299999,7.8,14.8
50,4.75,3.3,32.400002,8.4,13.8
50,4.833333333,3.3,32.299999,8.9,14.1
50,4.916666667,3.3,32.299999,7.7,12
50,5,3.3,32.900002,7.9,12.4
50,5.083333333,3.2,32.799999,9.1,14.3
50,5.166666667,3.2,32.599998,9,13.7
50,5.25,3.3,32.400002,8.7,13
50,5.333333333,3.3,32,8,13
50,5.416666667,3.2,32.900002,7.9,11.5
50,5.5,3,33.400002,7.6,11.7
50,5.583333333,3,33.400002,8.6,13.6
50,5.666666667,3.1,33.299999,8.2,12.3
50,5.75,3,33.799999,7.7,13.1
50,5.833333333,3,33.400002,7.6,12.6
50,5.916666667,3.1,33.400002,8,11.7
50,6,3.1,33.400002,7.2,11.9
50,6.083333333,3.1,33.5,7.7,13
50,6.166666667,3.1,33.400002,8.4,13
50,6.25,3.2,33.299999,6.2,10.7
50,6.333333333,3,33.799999,8.2,13
50,6.416666667,3.2,33.299999,7.9,14.3
50,6.5,3.4,32.599998,6.9,12.7
50,6.583333333,3.2,32.799999,8.8,15.2
50,6.666666667,3.3,32.799999,8.7,14.4
50,6.75,3.4,32.599998,8.8,14.1
50,6.833333333,3.4,32.599998,7.7,13.5
50,6.916666667,3.2,33.200001,8.6,12.9
50,7,3.2,32.900002,8.4,13.7
50,7.083333333,3.2,32.900002,7.6,12.2
50,7.166666667,3.2,33.099998,7.7,12.2
50,7.25,3.1,33.400002,7.9,13.5
50,7.333333333,3.2,33.5,8.8,14.5
50,7.416666667,3.2,33.200001,7.8,14.2
50,7.5,3.1,33.299999,8.4,14
50,7.583333333,3.1,33.099998,8.3,14.4
50,7.666666667,3.2,33,7.8,15
50,7.75,3.2,33,8.1,14.2
50,7.833333333,3.1,33.400002,8.5,13.2
50,7.916666667,3.1,33.599998,8,13.7
50,8,3.1,33.599998,9.5,14.1
50,8.083333333,3.1,33.5,9.2,14.5
50,8.166666667,3.2,33.200001,8.7,13.9
50,8.25,3.3,33.5,9,15.3
50,8.333333333,3.2,32.799999,9.1,15
50,8.416666667,3.3,33.099998,8.4,13.6
50,8.5,3.2,32.799999,8.7,14.9
50,8.583333333,3.2,32.700001,8.6,12.9
50,8.666666667,3.2,33,8.7,13.2
50,8.75,3.2,32.799999,8.9,14.2
50,8.833333333,3.2,32.599998,8.3,12.1
50,8.916666667,3.2,32.599998,8.8,13.2
50,9,3.2,32.700001,8.4,13.3
50,9.083333333,3.2,32.400002,8.8,13
50,9.166666667,3.3,32.400002,7.9,12.4
50,9.25,3.3,32.599998,8.9,12.8
50,9.333333333,3.2,32.599998,8.4,12
50,9.416666667,3.1,32.900002,7.6,12.1
50,9.5,3.1,33.200001,7,11.7
50,9.583333333,3,33.400002,7.5,11.6
50,9.666666667,3.1,33.299999,6.7,11.2
50,9.75,3.1,33.299999,6.6,12.5
50,9.833333333,3.3,32.200001,7.2,12
50,9.916666667,3.4,31.799999,6.3,11.9
50,10,3.4,32.400002,6.2,10.8
50,10.08333333,3.2,33.099998,6.3,13.5
50,10.16666667,3.3,32.5,6.3,11.8
50,10.25,3.2,32.599998,7.5,11.8
50,10.33333333,3.3,32.299999,7.5,13
50,10.41666667,3.2,32.400002,6.9,10.7
50,10.5,3.2,32.5,7.3,12.2
50,10.58333333,3.1,32.599998,7.3,12.3
50,10.66666667,3.1,32.599998,7.3,11.6
50,10.75,3.3,32.200001,6.8,10.9
50,10.83333333,3.2,32.299999,4.9,9.2
50,10.91666667,3.1,32.099998,6,10.7
50,11,3.3,31.700001,6.4,12
50,11.08333333,3.3,31.799999,7,11.8
50,11.16666667,3.3,31.4,6.7,11.5
50,11.25,3.1,32,6.8,10.7
50,11.33333333,3.1,31.799999,6.4,10.1
50,11.41666667,3.2,31.799999,5.7,9
50,11.5,3.1,32.099998,5.6,10.1
50,11.58333333,3.1,31.9,6.5,12.2
50,11.66666667,3.6,30.9,6.8,12.6
50,11.75,3.6,30.799999,5.3,8.9
50,11.83333333,3.4,31.5,5.7,9.4
50,11.91666667,3.5,31,3.9,7.1
50,12,3.6,30.799999,4.9,11.7
50,12.08333333,3.8,30.6,5.9,12
50,12.16666667,3.9,29.9,5.8,11.5
50,12.25,4.1,29.700001,4.6,8.2
50,12.33333333,3.8,30.200001,2.4,5.2
50,12.41666667,3.6,30.5,2.6,5.7
50,12.5,3.3,31,1.7,4.2
50,12.58333333,3.5,31.200001,2.9,6
50,12.66666667,3.5,31.4,1.8,5.1
50,12.75,3.4,31.4,2.4,5.1
50,12.83333333,3.3,31.700001,2.3,3.3
50,12.91666667,2.4,33.200001,1.9,3.4
50,13,2.4,32.900002,2.3,6.1
50,13.08333333,3,32.900002,2.8,4.7
50,13.16666667,2.8,32.400002,2,4.8
50,13.25,2.8,32.599998,2.2,5.7
50,13.33333333,3.4,31.299999,2.2,5.4
50,13.41666667,3.6,31,2,5.2
50,13.5,3.3,31.299999,2.8,6.5
50,13.58333333,3.1,31.9,4.2,9.3
50,13.66666667,3.4,31.1,3,9.4
50,13.75,3.3,31.799999,2.8,7.7
50,13.83333333,3.6,30.299999,2.7,8.2
50,13.91666667,3.8,30.200001,4.2,8.1
50,14,3.7,29.799999,2.4,6.8
50,14.08333333,3.7,30.200001,3.6,7.7
50,14.16666667,4.1,29.5,3.8,9
50,14.25,3.8,31.200001,2.9,6.4
50,14.33333333,1.1,35.200001,3,8.6
50,14.41666667,2.5,33.400002,3.7,8.5
50,14.5,1.4,34.700001,4.7,8.6
50,14.58333333,2.2,34.400002,3.7,6.2
50,14.66666667,0.4,38.799999,4.1,5.8
50,14.75,-0.3,41.599998,1.9,3.5
50,14.83333333,-0.2,41.5,2,3
50,14.91666667,0.1,41.799999,3.8,6.2
50,15,-0.1,42.099998,4.5,6.1
50,15.08333333,-0.2,42.700001,3.4,4.6
50,15.16666667,0.1,41.700001,2.6,3.2
50,15.25,1.5,36.400002,2.2,2.8
50,15.33333333,2.3,34.599998,4.1,5.5
50,15.41666667,0.6,39.299999,2.9,4.6
50,15.5,0.8,40.599998,0.7,2
50,15.58333333,1.4,39.700001,0.7,2
50,15.66666667,2.1,39.5,0.8,1.8
50,15.75,2.7,35.700001,1,2.1
50,15.83333333,2.9,39.299999,0.9,1.8
50,15.91666667,3.2,35.099998,0.7,1.7
50,16,3.6,35.900002,0.8,1.8
50,16.08333333,3.9,34.299999,1.3,2.8
50,16.16666667,3.4,36,0.8,1.7
50,16.25,3.6,35.5,1,2.5
50,16.33333333,3.9,36,2,3.5
50,16.41666667,2.6,36,1.5,2.7
50,16.5,2.8,35.599998,0.9,2.4
50,16.58333333,3.3,35,1.8,3.1
50,16.66666667,2.7,36,1.5,2.9
50,16.75,2.7,36.200001,1.2,2.6
50,16.83333333,2.7,36.700001,1.1,2.4
50,16.91666667,3.1,36.099998,1,2.8
50,17,3.9,35.599998,1.1,2.4
50,17.08333333,3.9,35.400002,0.6,1.8
50,17.16666667,4.6,35.400002,1.4,2.8
50,17.25,4.2,34.200001,0.5,1.2
50,17.33333333,4.8,32.5,1,2.2
50,17.41666667,5,32.299999,1.1,2.3
50,17.5,4.9,33.599998,1.5,4.3
50,17.58333333,5,33,1.1,3.1
50,17.66666667,5,32.200001,0.9,2.9
50,17.75,5.3,32,1.7,4.6
50,17.83333333,5.1,33.599998,2.9,4.8
50,17.91666667,4.3,33.700001,2,4.7
50,18,4.3,33.900002,1,2.4
50,18.08333333,5.5,32.400002,0.9,2.3
50,18.16666667,6,32.400002,2.3,5
50,18.25,5.3,32.5,1.4,3.2
50,18.33333333,5.3,31.9,2.1,3.1
50,18.41666667,4.9,33.099998,2.1,3.6
50,18.5,5.1,32.799999,3.5,6.8
50,18.58333333,5.1,33.200001,3.2,7.2
50,18.66666667,6.6,28.4,5.1,10.5
50,18.75,9.5,21.299999,4.6,13.2
50,18.83333333,10.3,19.6,3.3,9.2
50,18.91666667,10.5,19.9,2,6.6
50,19,10.8,19.799999,3.4,6.5
50,19.08333333,9.7,20.5,4.2,8.8
50,19.16666667,9.8,20.700001,2.9,5.7
50,19.25,10.1,21.200001,2.1,5.4
50,19.33333333,9.8,21.200001,2.2,7.5
50,19.41666667,10.7,21.1,3.1,7.5
50,19.5,10.2,20,3.4,9.2
50,19.58333333,10.5,20.9,5.2,10.2
50,19.66666667,10.3,19.1,5.5,10.3
50,19.75,10.2,18.200001,5.4,10.1
50,19.83333333,10.5,18.5,4.7,10.1
50,19.91666667,10.5,18.1,4.6,11
50,20,10.3,18.299999,5.6,13.2
50,20.08333333,10.3,18.299999,6.8,15.8
50,20.16666667,10.2,18.1,7.6,13.6
50,20.25,10.2,18.5,7.6,15.1
50,20.33333333,10.3,18.299999,4.6,9.4
50,20.41666667,10.5,18.700001,6.3,12.3
50,20.5,10.6,18.299999,6.4,12.5
50,20.58333333,10.5,18.200001,4.7,13.3
50,20.66666667,10.8,17.700001,4.1,10.9
50,20.75,10.9,17.4,7.9,13.3
50,20.83333333,10.8,17.5,6.7,13.3
50,20.91666667,10.8,17.6,4.6,10.4
50,21,11,17.6,5.7,12.9
50,21.08333333,11.1,17.799999,7.5,14.2
50,21.16666667,11,17.200001,7.1,14.2
50,21.25,11,18.4,5.8,10.7
50,21.33333333,11.2,17.299999,6.7,12.4
50,21.41666667,11.2,17.1,7.5,14.3
50,21.5,11.2,17.200001,10.1,16.299999
50,21.58333333,11,17.4,10.6,19.6
50,21.66666667,11,17.299999,8.6,14.7
50,21.75,11,17.4,8,15.5
50,21.83333333,10.9,17.700001,7.5,13.2
50,21.91666667,10.8,17.700001,6.4,16.9
50,22,10.7,17.299999,8.7,17.700001
50,22.08333333,10.5,17.4,8.7,14.9
50,22.16666667,10.4,17.4,9,15.4
50,22.25,10.2,17.200001,9.1,15.2
50,22.33333333,10.2,17,6.6,13.2
50,22.41666667,10.5,16.1,6,11.9
50,22.5,10.7,15.8,5.8,10.1
50,22.58333333,10.7,16.299999,4.7,8.6
50,22.66666667,10.8,16,3.3,6.7
50,22.75,11.1,15.7,3.9,10.2
50,22.83333333,11.2,15.4,3.5,10.4
50,22.91666667,11.4,15.1,2.6,6.4
50,23,11.3,15,3.9,9.3
50,23.08333333,11.1,15.2,5.2,10.3
50,23.16666667,10.9,15.9,6.2,11.6
50,23.25,10.9,15.8,7.1,15.9
50,23.33333333,10.7,15.9,7.4,15.7
50,23.41666667,10.7,16.200001,5.8,10.8
50,23.5,10.6,16.5,6.2,13.2
50,23.58333333,10.5,16.5,5.8,11.2
50,23.66666667,10.4,17,5.6,11.9
50,23.75,10.2,17,5.5,10.7
50,23.83333333,10,17.1,3,7.2
50,23.91666667,9.8,17.5,3.7,9.3
51,0,9.8,17.4,4.9,12
51,0.083333333,9.8,17.5,5.6,11.4
51,0.166666667,9.8,17.299999,5.7,11.2
51,0.25,9.6,17.799999,7.6,11.2
51,0.333333333,9.8,17.299999,4.7,9.6
51,0.416666667,9.8,17.5,5.1,8.6
51,0.5,9.5,17.799999,6.2,10.8
51,0.583333333,9.5,17.700001,6.3,10
51,0.666666667,9.5,17.5,5,12.9
51,0.75,9.4,17.799999,4.8,10.5
